id,version_id,content_sha256,title,primary_topic,subtopic,secondary_topics,evidence,reason,review_status,quality_flag,validation_status
1177,975,0a79933f017e7819295f6af8c3c19606d98086b1c3d050cdbea61c1c28e06c2f,家庭联赛,专项运动技能,综合球类操控,同伴互动,三人分别进行1分钟的跳绳、1分钟的踢毽子和1分钟的拍篮球比赛,多项目并列且以器材操控计分,proposed,,passed
1178,976,2c366696f07e9e0d81f3b83a7308eddaaee06051feba14713d5c3d0b22c23805,踏石过河,基础动作与身体控制,动态平衡与空间规划,同伴互动,游戏者的脚不能触及地面,垫地移动主要训练平衡和空间规划,proposed,,passed
1179,977,9b4169d0d91c9c0f3cf0ce90079e8b2bf3d1f18187262ac67a73984a3dfc5a75,足球保龄球,专项运动技能,足球踢准,同伴互动,用脚将球向前踢出,目标是足球击瓶的专项脚法准确性,proposed,,passed
1180,978,e1abe0a1f00b925d780aa455cfc8ab6dc516b0cea63b60805b23fe4c5513f6de,禁止着陆,速度敏捷与反应,反应接球,认知注意与执行功能;安全防护与健康边界,在球落地前将球接住,按号跑动接球训练反应和移动接球,proposed,,passed
1181,979,b16df72ef0fc387e0df5b2722fea326a1671d96faa50aea7f728255abd126c93,夹球跳,力量与稳定性,下肢力量与跳跃,速度敏捷与反应,双腿夹球向前跳,主要是连续跳跃和下肢控制,proposed,,passed
1182,980,7de5877fda5b592f24dfa9379a66ae8f7c3a81a2799e93e2633be6dbe52763ec,曲线运球接力,专项运动技能,篮球运球,速度敏捷与反应;基础动作与身体控制,队员迅速运球依次绕过雪糕筒,内容直接训练曲线运球技术,proposed,,passed
1183,981,9ade33fb1fa0d8b8c811df1cf63071ec76444cbdab5b4516500e1f9c0db16cc8,20米双脚连跳,力量与稳定性,下肢跳跃力量,速度敏捷与反应,双脚连续跳跃,核心动作是双脚连续跳跃往返,proposed,,passed
1184,982,c0ad4eede149148a10a40bc58c0b29e5022f504896af725028218f7c95554581,抱脚接力,基础动作与身体控制,柔韧姿势移动,力量与稳定性,两手分别握住两脚踝处,动作要求极端屈体和步行，原文缺少安全边界,needs_review,专业复核,passed
1185,983,1b443c2eb959b1264d222a552937821aa954bd55d8ed6671c2bbbd10da7de72d,小兔跳跳,力量与稳定性,下肢蹲跳力量,基础动作与身体控制,游戏者以全蹲姿势，采用前脚掌着地，双手上举双手做“V”字形向前跳动,全蹲连续跳的主要负荷是下肢力量,proposed,,passed
1186,984,f4db72ca5bca8c65ce6ec815d93c6f63fb60935d96ae98e94970c52ae74f382f,幸福快车,力量与稳定性,上肢支撑与合作,同伴互动,双手撑地前移,推车式合作移动训练上肢支撑力量,proposed,,passed
1187,985,acfe23796b22d1b4c045dbb7b9e735290344153428a9545aaceaa8e6ffade369,45个儿童青少年体适能实操游戏合集,教学设计与教练方法,综合体适能游戏组织,安全防护与健康边界;专项运动技能,原文正文文字确认包含45个实操游戏,卡片只概述合集且要求视觉核对具体对应关系,needs_review,专业复核,passed
1188,986,9703b9a770b09755ccad351e4a7a478b21efa63624787351af10f38a72522419,拔河,力量与稳定性,全身力量与核心稳定,同伴互动;安全防护与健康边界,发展上肢与全身力量、核心稳定性,拔河核心是全身对抗力量和团队配合,proposed,专业复核,passed
1189,987,10bf5d7e68a64c96498ad48fa333290ca179304e71824364f6d2661f5c130aee,宝石争夺战,专项运动技能,篮球运球与护球,速度敏捷与反应;同伴互动,训练运球与保护球能力,主要问题是运球推进和护球对抗,proposed,,passed
1190,988,dcb91a6ccf32099976e1d9c729b6862758a5fdf2b2857ed74efcfdbaf8f8e698,保卫城堡,专项运动技能,篮球运球突破,同伴互动;速度敏捷与反应,训练运球突破与团队防守,攻防围绕篮球运球突破,proposed,,passed
1191,989,cc0162429996a8d8f4c3f5a5cff6f4c63dac550e1fa7d9614d0a1ce6ea7a52de,包围家园,专项运动技能,篮球传接球与投击,同伴互动;认知注意与执行功能,训练传球配合与团队战术,主要目标是传接球配合寻找击桶机会,proposed,,passed
1192,990,7f114f2d52deb0dd9a69c91d109bc4ae3b69cf1ef81f2d823669449c61db837e,保卫萝卜,专项运动技能,篮球运球与折返跑,速度敏捷与反应;同伴互动,训练运球与折返跑,运球折返是两组对抗的共同核心,proposed,,passed
1193,991,9d9ef952067a82c09fea504bb7641887c23a2be3e7b1737fa31047d8fa2b6180,辨色抢跑,速度敏捷与反应,颜色反应与冲刺,认知注意与执行功能,训练辨色反应与冲刺跑,颜色信号决定方向并触发冲刺,proposed,,passed
1194,992,38b320355e0ce3a45d57d72bd561aa16063aef3fa87e8675cf308d5b5075d8e1,别让炸弹落地,速度敏捷与反应,反应判断与移动接球,认知注意与执行功能,训练反应与手眼协调,核心是听号后移动接球,proposed,,passed
1195,993,c7c77c7c03aedee6e69e52046173f3c5eb6badf5e88e70789bc234f34c3d9a71,冰冻人,耐力与体适能,奔跑与心肺耐力,速度敏捷与反应;同伴互动,发展奔跑能力与心肺耐力,追逐持续30至60秒并以跑动耐力为主,proposed,,passed
1196,994,4ffcd12b5538cf88a851e539098501bb70321d10d57ebb034f67d067982edf45,冰激凌运输员,专项运动技能,篮球运球与平衡,基础动作与身体控制;同伴互动,训练运球与平衡稳定能力,同时运球和托球但主线是篮球运球,proposed,,passed
1197,995,067c3998dfa6ca01dd23ff11b43f5b83166caf58f8de158908872ce6cebee725,步步高升,专项运动技能,篮球运球与接力策略,认知注意与执行功能;同伴互动,强化运球技术与团队接力配合,运球接力结合位置推进和顺序策略,proposed,,passed
1198,996,7e19425be5565c6cda1992c2a9a3ea9a17db9f73286cfdb4c3aadd5d5bb89582,捕鱼,耐力与体适能,奔跑与心肺耐力,同伴互动,发展奔跑能力与心肺耐力,持续追逐和扩大渔网以跑动耐力为主,proposed,,passed
1199,997,e66141cf4f1de7bb3c4f8f21abfdd148dc4e08b7c8fc0f4630ee669d8e8bdda4,捕鱼达人,耐力与体适能,奔跑与心肺耐力,同伴互动,发展奔跑能力与心肺耐力,群体追逐持续移动并强调整体配合,proposed,,passed
1200,998,d8c1382ad09e683fc3777be3eb000290da39ee79b15feed9a003db1aad1b97af,捕鱼大战,专项运动技能,篮球运球与灵敏,速度敏捷与反应;安全防护与健康边界,强化运球技术,运球同时触碰移动目标，主线是篮球运球,proposed,,passed
1201,999,cfbca7d8b4da45a5be28a6ee5b9001ee230cd13c6a28404142d527d825125d1c,踩尾巴,专项运动技能,篮球运球与追逐,速度敏捷与反应;安全防护与健康边界,强化运球推进与控制能力,运球状态下追逐踩彩带，主目标是球技控制,proposed,,passed
1202,1000,740c6aef12ead66fcca7c2b7298998bd32d4e49a3aac8115260cb08bc920f21c,超级木头人,速度敏捷与反应,动停控制与变速,认知注意与执行功能;安全防护与健康边界,"锻炼快速反应与""动-停""控制能力",信号变化要求奔跑、停止和躲藏转换,proposed,,passed
1203,1001,733e9db6a6e7eaf9fb3adc55a0a3202b51d9180604680c93b10bd9baeebf5fc7,传接球+投球,专项运动技能,篮球传接球与投篮,认知注意与执行功能;速度敏捷与反应,训练传接球与投掷反应,正文目标同时聚焦传接投篮基础与哨声触发的快速反应,proposed,,passed
1204,1002,27e0074d3e6efb2a400bf158a0adbee6ee5b025e8d59b024e996525a53b3ce94,传球接力赛,专项运动技能,篮球传球与接力跑,同伴互动与社会性;速度敏捷与反应,锻炼传球与折返跑能力,核心任务是传球和折返接力，团队协作属于配套形式,proposed,,passed
1205,1003,0120769dd390ff0355cab521d678b7a7862c7b8d68e2864b26d154a9b1c09c32,传球抓人,专项运动技能,篮球传接球与跑位,速度敏捷与反应;同伴互动与社会性,通过不断传接球进行抓捕,主要解决传球配合和跑位追捕中的反应问题,proposed,,passed
1206,1004,1d3b04be27ce4138d8111d64c03b744e3cb447d6a9220e0563c455a5778f7c88,打苍蝇,专项运动技能,篮球运球与击打协调,认知注意与执行功能;速度敏捷与反应,强化原地运球能力,正文以持续运球和击打目标的球技协调为主,proposed,,passed
1207,1005,be837f12ea8a249b1e8b5e4a7d604d7fb690db6a2a7432395760920ac25e553d,打怪兽,耐力与体适能,往返跑与心肺耐力,专项运动技能;速度敏捷与反应,发展往返奔跑能力与心肺耐力,主要训练反复跑动耐力，投掷是任务形式,proposed,,passed
1208,1006,9fa093f53c1278c74f712cc81398f1b87d58ce0e5feb1e65133aa2b0f74f6f99,搭建彩虹塔,专项运动技能,篮球运球与规则记忆,认知注意与执行功能;同伴互动与社会性,锻炼颜色识别、顺序记忆与手眼协调,主线是运球中的颜色顺序记忆和执行,proposed,,passed
1209,1007,43c8fa17af48e3dfe291925e147b4de06b01aa72b3eff2221ebb9b427cd38cf6,打鸭子,耐力与体适能,追逐跑与心肺耐力,速度敏捷与反应;基础动作与身体控制,发展奔跑能力与心肺耐力,追逐跑和快速起跳服务于心肺与灵敏训练,proposed,,passed
1210,1008,0770480928b73ca60e64c4d8cd767ee1c61cc3252aea0f112d7d44a0563796c2,大鱼抓小鱼,耐力与体适能,追逐跑与心肺耐力,速度敏捷与反应,发展奔跑能力与心肺耐力,正文规则极简但目标明确为追逐中的跑动耐力与反应,needs_review,,passed
1211,1009,adcba0716e23a43bfa904688c54df0bed3c3b22e407377a10c58e4b615c6648f,躲避飞盘,专项运动技能,篮球运球与躲闪,速度敏捷与反应;安全防护与健康边界,学员需在保持运球的情况下躲避飞盘,主线是运球推进，躲闪承担反应挑战,proposed,,passed
1212,1010,a2d053d835ba4a4a883b910aa1754e5a6a98bf0d7ac02ddcb27e0b89106d9de3,躲避圈圈,速度敏捷与反应,移动躲闪与变向,耐力与体适能;安全防护与健康边界,锻炼灵敏、反应与躲闪能力,目标直接指向奔跑中的躲闪反应,proposed,,passed
1213,1011,063ad6d67e3f3ba0e549ef1c2d6638c761bc49193b091980c55ab31f20b5a250,躲避球,速度敏捷与反应,跑动躲闪与时机判断,耐力与体适能;安全防护与健康边界,发展奔跑与躲闪能力,跑动取物只是载体，核心是观察来球并躲避,proposed,,passed
1214,1012,8d388daaacf27f679653489395b933c2383f49acc207ab03e1f46b7639f063d3,躲避跳绳,基础动作与身体控制,跳跃落地与节奏,速度敏捷与反应;安全防护与健康边界,锻炼跳跃躲避能力,核心动作是随绳节奏起跳和安全落地,proposed,,passed
1215,1013,98c6720d0404fe91f92fe2b8bfd67b22f5161036a6d232456efb057240b01b1b,躲避炸弹,速度敏捷与反应,跑动躲闪与反应,耐力与体适能;安全防护与健康边界,锻炼灵敏、反应与躲闪能力,滚动球构成刺激，主要训练跑动观察和闪避,proposed,,passed
1216,1014,43e2ee6d3120fa7cb82c4ca639de6d4bd2745186ea9dc62a6183d201bed4fa1e,躲飞碟,速度敏捷与反应,起跑与跑动躲闪,耐力与体适能;安全防护与健康边界,发展奔跑能力与心肺耐力,任务核心是起跑取物并避开飞碟,proposed,,passed
1217,1015,807906d0f3a89dd462d01177d6614323c222e0fd064c375f3b0a34c327947784,反应球躲避,速度敏捷与反应,传球截球与躲闪,专项运动技能;同伴互动与社会性,锻炼传接球与团队配合,传接球制造攻防机会，截球者练习反应躲避,proposed,,passed
1218,1016,dc32b30b5a528adb427e3eafcd7b5fb040a1e0420cba2035a3424689a6feab2d,飞天保龄球,专项运动技能,篮球运球与投掷目标,同伴互动与社会性;速度敏捷与反应,强化运球与投掷能力,运球、抛投击物和接力构成明确篮球综合技能练习,proposed,,passed
1219,1017,0d5c5d752334b5917f4ff9a8e33917612d144c57314814f62437be5ff62002b7,分心运球,专项运动技能,篮球运球控制与分心,认知注意与执行功能;速度敏捷与反应,边运球边将倒地的标志桶扶起,主要解决运球中分配注意并保持控制,proposed,,passed
1220,1018,9cab4eabb770362a1e140b178fccdabd3740202b84971008a4d4af9c5ec78069,赶小猪,专项运动技能,器械击球与控制,同伴互动与社会性;安全防护与健康边界,锻炼器械控制与手眼协调能力,核心是曲棍球棒控制篮球的击球方向和力度,proposed,,passed
1221,1019,f0767d00eab3aeb6070bbc7edd99bb81ac275911b61375a8ae9ac0db8079924f,龟兔赛跑,基础动作与身体控制,四足爬行与协调,专项运动技能;速度敏捷与反应,锻炼运球跑与四足爬行能力,运球与爬行并列，主要训练全身移动控制,proposed,,passed
1222,1020,78b3b5c4ec2653aa3cc00fb35fb504fbf8483238e34247d54c5b97eb03f19f73,滚雪球,基础动作与身体控制,爬行与颈躯干稳定,同伴互动与社会性;安全防护与健康边界,以爬行状态用头顶篮球,核心是爬行协调，但头顶球带来颈部安全边界,needs_review,专业复核,passed
1223,1021,6964edf47af7e95992c7188248121bca752292078820587e84e405bd19734b98,红绿灯,认知注意与执行功能,颜色信号与动停控制,速度敏捷与反应;基础动作与身体控制,"训练""动-停""控制与注意力",待复核：正文以教练出示敏捷碟颜色控制启停；原理由中的按口令启停缺少正文依据。,needs_review,,passed
1224,1022,f68fc7a8b5959b00507ab47d5ffd4e1fec197878141f866fc6ca9b3da2955293,火车赛跑,力量与稳定性,下肢力量与连续蹦跳,同伴互动与社会性;基础动作与身体控制,锻炼下肢力量与协调能力,持续蹲跳前进的主要负荷在下肢力量和队形控制,proposed,,passed
1225,1023,609e0b1bd46e9e633d57190891224ea068d742b06dd99e0f0127c870a1b0355b,火车赛跑（一路纵队蹦跳）,力量与稳定性,下肢力量与连续蹦跳,同伴互动与社会性;基础动作与身体控制,一起蹦跳前进，分两队进行竞赛,与1224玩法相同，仍以蹲跳移动和协调为核心,proposed,,passed
1226,1024,f3bac4e2cc08b8deda8152a01f2d2ac031eaf63261454aea0b9da12e4e64c0f7,基地争夺战,专项运动技能,篮球运球与连续跳,认知注意与执行功能;速度敏捷与反应,强化运球与连续双脚跳能力,运球跳跃结合猜拳决策，技能目标优先,proposed,,passed
1227,1025,e9acf38141ca13cdf394fc872c29ad228fa00b02ab1dcdf9ae270ab861c5d413,极限拉扯,专项运动技能,篮球运球与对抗控制,力量与稳定性;安全防护与健康边界,训练运球控制与对抗下的稳定性,主要解决干扰和拉拽下保持运球与重心,proposed,,passed
1228,1026,cc1c403094069938cc2e7f042ebd67255c02c7e5601c00dd8ce8c567ecb878d6,极限守门员,速度敏捷与反应,手部防守与击球反应,专项运动技能;同伴互动与社会性,锻炼反应与手眼协调,围圈攻防的核心是快速封堵和击球判断,proposed,,passed
1229,1027,31da7815a0346d8d8db802801c80075b5834c5813e51c4c99a12bd4ba5566019,夹球接力,同伴互动与社会性,双人协作移动,基础动作与身体控制;力量与稳定性,锻炼团队配合与协调能力,夹球接力的主要解决问题是两人同步和移动稳定,proposed,,passed
1230,1028,b440c3f3f485696c442c1aea4a1f32e961c3c94ae15637649457ef39af34bfe2,接力摘水果,耐力与体适能,接力跑与折返搬运,同伴互动与社会性;速度敏捷与反应,发展奔跑能力与心肺耐力,跑动耐力是主目标，接力协作为组织形式,proposed,,passed
1231,1029,c2a3b7c4827f910a1c9f5f37983e3916b0f0d4049a6e398fa46346d16b518d62,截球达人,专项运动技能,传接球与截球预判,速度敏捷与反应;同伴互动与社会性,锻炼传接球与观察预判能力,正文围绕传球线路判断和中间截球展开,proposed,,passed
1232,1030,8baec5182a02a17e20cee3814b4547ea37316046c3f70db6b7d7fd784edd3a03,警察抓小偷,专项运动技能,篮球运球与起跑反应,速度敏捷与反应;认知注意与执行功能,两人同时在原地根据教练口令进行各类运球动作,口令分心后加速追捕，运球技术和反应并重,proposed,,passed
1233,1031,b8dd377871a085553e977b0d9208ac1d999a78c07f967c4f409f1a61e42459ab,揪尾巴,专项运动技能,篮球运球与护旗躲闪,速度敏捷与反应;认知注意与执行功能,强化运球推进与控制能力,主要目标是运球状态下观察、护旗和闪躲,proposed,,passed
1234,1032,126f81ed7d4ce726d81a9180371a67cf2586a82982875738267f413d8c377765,篮球全垒打,专项运动技能,篮球传球与加速跑,耐力与体适能;速度敏捷与反应,四个学员分别站在四个点，按顺序逆时针传球，把球传一圈,传球速度与跑者加速构成球类技能主线,proposed,,passed
1235,1033,fa8fe0cfa1fd47360377b753186dab71105a6e3488cd3a33662c0ceecef5c8c0,篮球运输,同伴互动与社会性,双人协作侧向移动,基础动作与身体控制;力量与稳定性,训练身体控制与侧向移动稳定性,背靠背夹球要求同步协作和侧向稳定,proposed,,passed
1236,1034,7b78f2fe89072f49b34ccf1221a6ca8313abb9414208b5baee682c119ad38e74,老狼老狼几点钟,耐力与体适能,追逐跑与规则反应,速度敏捷与反应;认知注意与执行功能,锻炼反应、灵敏与规则意识,传统追逐形式服务于跑动、反应和规则执行,proposed,,passed
1237,1035,38b89aa0c6292c29401dbb4abe8f5d7c532f8d1e1fd362aedc7458204b1295b1,老鹰抓小鸡,同伴互动与社会性,追逐中的团队保护配合,耐力与体适能;速度敏捷与反应,锻炼反应、灵敏与团队保护配合,角色协作和保护队形是该游戏的独特教学目标,proposed,,passed
1238,1036,b2e35d554bbfb5756987019040848cea420fffd4e1e89e3e8c5ecc9181cfea50,灭火行动,专项运动技能,篮球运球与投掷目标,认知注意与执行功能;速度敏捷与反应,在保持运球的状态下抛投沙包,主要练习运球中保持控制并完成目标投掷,proposed,,passed
1239,1037,e918c13856fa13a31dfb519426d73aaa4fd004efea531129a1fb5726b3fd126e,木头人,认知注意与执行功能,动停抑制与规则执行,速度敏捷与反应;耐力与体适能,"锻炼快速反应与""动-停""控制能力",核心是听信号急停并抑制移动冲动,proposed,,passed
1240,1038,3cace0541ff486aa624e584a0937bfc939607d73189778f5a3423a363444646a,躲避球（内容）,速度敏捷与反应,躲避球与反应规则,耐力与体适能;安全防护与健康边界,发展奔跑与躲闪能力、心肺耐力,正文主线为躲避投掷和按规则应对,proposed,,passed
1241,1039,56b0c1c2a0d53aae67ff3fcd4d5354d93f649ba9f4683ba640528c7b38d0cf99,抛球接力,专项运动技能,抛接球与移动配合,速度敏捷与反应;基础动作与身体控制,锻炼抛接球能力与手眼协调,连续抛向斜面并接回是明确技能目标,proposed,,passed
1242,1040,eb5289bbe9bced3048f4b304164f38ea5ca317f8fc9e56898637f3f82c049b96,抢西瓜,认知注意与执行功能,运球中的策略决策,专项运动技能;速度敏捷与反应,锻炼策略、竞争与快速决策,主要教学问题是抢球选择和场上快速决策,proposed,,passed
1243,1041,883e10413e5712f2e80aee67d16df5c1e1e8a02ed5fdfae012c14ca2ef7e39ac,抢椎桶,专项运动技能,篮球运球与反应抢夺,认知注意与执行功能;速度敏捷与反应,强化运球与注意力分配能力,在运球指令中切换到拍手抢桶，核心是注意分配和反应,proposed,,passed
1244,1042,21894bde5b10738e16eb479b43abd789803bbec315c044523c5d926d3ef6f69a,趣味采宝石,耐力与体适能,起跑与往返跑,速度敏捷与反应,发展奔跑能力与心肺耐力,短距离反复跑和听哨起跑是主要目标,proposed,,passed
1245,1043,21229016f5518a758b8d15a55798f2b076836c3aa3b77ddaebb3fd28a05b9d73,人体绕桩,专项运动技能,篮球运球绕障与传球,同伴互动与社会性;基础动作与身体控制,强化运球与绕桩变向能力,运球绕人和胯下传球构成技能主线,proposed,,passed
1246,1044,a2ae1145c0e4cace6631d420d757e0631c5a572d9d9125e640efc5a03e2074db,扔沙包,速度敏捷与反应,投掷躲闪与接沙包,专项运动技能;安全防护与健康边界,锻炼投掷与躲闪能力,投掷攻防和躲闪接球直接决定分类,proposed,,passed
1247,1045,a5f5b5aa3e6e6b7895096d54c07ad854ed15ceece0ebebd1f863d84865b6e918,沙包投球,专项运动技能,投掷目标与力量控制,同伴互动与社会性;速度敏捷与反应,锻炼投掷能力与目标感,沙包击球使投掷瞄准和方向控制成为核心,proposed,,passed
1248,1046,09985b8e61f40500b1ba4ec97dced3424509a92fddb61513815c332d5d4c5f22,松鼠与大树,认知注意与执行功能,口令反应与规则执行,速度敏捷与反应;同伴互动与社会性,锻炼注意力与规则执行,多角色口令切换要求听辨、抑制和快速换位,proposed,,passed
1249,1047,8b15d389629a7a8e91e9595f7ff1e3a9b846f57755b3acd412e473673c17470c,贪吃蛇,基础动作与身体控制,核心支撑与连续爬行,力量与稳定性;同伴互动与社会性,锻炼核心力量与四肢支撑能力,拱桥支撑和爬行接力的核心是支撑与身体控制,proposed,,passed
1250,1048,79bcc340a2e27028ff12575b9cf0b48d313f1b84e7b6f631e4d3894ab4b0661e,体前变向运球,专项运动技能,篮球体前变向与突破,速度敏捷与反应;力量与稳定性,强化体前变向运球技术,正文明确围绕变向护球突破防守,proposed,,passed
1251,1049,1c75fc23bccce12417a905ba7553f4d53266fac070a89c39b4929330c8abca45,跳大绳,专项运动技能,跳绳节奏与连续跳,速度敏捷与反应;耐力与体适能,发展跳跃能力与心肺耐力,传统跳大绳的主要教学目标是连续跳绳节奏和耐力,proposed,,passed
1252,1050,714c8e941c51d084a5939ec1d6897c19631783ba6d00e9cf947a49c8bd1b2846,跳跃运送萝卜,力量与稳定性,下肢夹物跳跃,基础动作与身体控制;速度敏捷与反应,发展腿部力量与跳跃能力,双脚夹桶跳跃直接训练下肢力量、协调和稳定,proposed,,passed
1253,1051,9cdf71fc0f2d73ca2365e41d7bf7eaa14650bb9d22620b632a39cb3d6c696d40,贴膏药,速度敏捷与反应,追逐跑与空间判断,耐力与体适能;同伴互动与社会性,锻炼反应、灵敏与空间判断,追者和逃者持续换位，核心是变向和空间判断,proposed,,passed
1254,1052,ed1230911c0ceb2b6411283a7391c9bd6e61a8b5250296d48d5875a40e438414,推箱子拿碟子,基础动作与身体控制,推物与跑动协调,耐力与体适能;同伴互动与社会性,发展奔跑与推物能力,主要解决推鞍马方向控制与跑动协调,proposed,,passed
1255,1053,7d7d88f2b20efb27d2b52f2c1ccc7af668c58ed5433c058a8cb4ce53b6528f79,小马过河,专项运动技能,篮球运球闪躲与护球,速度敏捷与反应;安全防护与健康边界,锻炼运球状态下的闪躲与变向能力,教练拦截下保持运球和变向是主要技能目标,proposed,,passed
1256,1054,915418b31af524fe0fbe76ce36a1614b4586f6e1095a95373e63cacab984e032,消灭小飞虫,专项运动技能,篮球运球与击打协调,认知注意与执行功能;速度敏捷与反应,运球状态下的手眼协调与击打反应,与1206同类，核心是单手运球配合击打目标,proposed,,passed
1257,1055,ab23a9ba88f5543e59f79e5242bbb167d041c9c28b7f3aea74c215d45de97dd1,小心丧尸,专项运动技能,篮球运球与躲避,速度敏捷与反应;安全防护与健康边界,边运球边运送标志桶,运球中避开移动障碍是主要训练问题，但蒙眼追逐存在安全风险,needs_review,专业复核,passed
1258,1056,20126424dd612dd7d5ccd3f89bd7dc2cdd992be5fe5bfb43cfefc4dfd3b63259,小心炸弹,同伴互动与社会性,双人布袋抛接协作,基础动作与身体控制;速度敏捷与反应,锻炼团队配合与抛接协调能力,两人共同控制布袋完成抛接，协作与节奏是主线,proposed,,passed
1259,1057,3e5f2aebcdb7a24f00cf5ddc74ae158e7a78d2d01d825b3cdf580462984736ea,小椎桶持球赛跑,基础动作与身体控制,持物平衡与跑动,专项运动技能;同伴互动与社会性,强化持物平衡与跑动能力,重点是保持桶上球不落并完成接力,proposed,,passed
1260,1058,9dc31d74bac1148ce91630584087b619c244541221911d1b7d147f49c0e1f792,修建高楼,专项运动技能,篮球运球与接力策略,同伴互动与社会性;基础动作与身体控制,强化运球推进能力,运球搬砖和团队搭建构成综合任务，技能目标优先,proposed,,passed
1261,1059,1819420895e1463310751c87536ae93d41815b4f8d4386be2382af57e97b96b3,寻宝大作战,专项运动技能,篮球运球与探索反应,认知注意与执行功能;同伴互动与社会性,锻炼探索反应与团队接力配合,主要解决运球中快速判断和搜索目标,proposed,,passed
1262,1060,8d4e6f77ba39bf55c158f3a36671a279dff807ff3684c81415858dd97a552afc,寻找宝石,专项运动技能,篮球运球与探索协调,认知注意与执行功能;速度敏捷与反应,运球状态下的探索、反应与手眼协调,掀桶找球要求运球持续并完成探索判断,proposed,,passed
1263,1061,776c12d738476d89fddb6dc382debbf87f28a4b74f147bfd15c3e480a34ddb0c,羊出没,专项运动技能,篮球运球闪躲与护球,速度敏捷与反应;同伴互动与社会性,羊的学员需保持运球状态进行逃离,运球逃避和追捕构成主要解决问题,proposed,,passed
1264,1062,fd5b767d72b0570673a4753969194264f2c7fc1d770edeb0af9d02dc5c97fdfb,移动球门,速度敏捷与反应,跑动时机判断与协调,基础动作与身体控制;耐力与体适能,锻炼移动中的协调与时机判断,跑动中判断滚球穿胯时机是核心,proposed,,passed
1265,1063,6d6f33942bafa8a3603536a881f9129d4215996cd5cd888346b34f65bac91f73,勇士穿越,专项运动技能,篮球运球与闪躲,速度敏捷与反应;安全防护与健康边界,边运球边躲避教练攻击,主要训练运球状态下的来向观察、闪躲和护球,proposed,,passed
1266,1064,a3465f4f630277a42d9e89846747c2b4e32fb7dc76ad667d32c6d14c307e45c2,鱼网抓鱼,专项运动技能,篮球运球闪躲与团队协同,同伴互动与社会性;速度敏捷与反应,小鱼组学员需在运球时逃避,运球护球是主线，渔网协同是配套规则,proposed,,passed
1267,1065,f417569284cb5619b9e6230d44a1a33740903341d157392df28ec84a0e80d131,运球拔萝卜,专项运动技能,篮球运球与动停躲避,认知注意与执行功能;速度敏捷与反应,锻炼运球状态下的反应与躲避,教练回头触发运球急停，核心是球技结合抑制反应,proposed,,passed
1268,1066,f157c9e82aa4534ddb77ba482a9426f373d32bd192cd8cf076b423cb786bc978,运球躲避,专项运动技能,篮球运球与投掷躲闪,速度敏捷与反应;安全防护与健康边界,保持运球的同时，躲避海绵球,中间学员需在运球过程中观察并躲避投掷物,proposed,,passed
1269,1067,f665be10ad7c0dca0939c3013b7150d66eb03dac03a3ae2194d53df43e0e2ff9,运球停起,专项运动技能,篮球运球与动停控制,认知注意与执行功能;速度敏捷与反应,立即收球，保持不动状态,运球推进的教学重点是口令触发收球和急停,proposed,,passed
1270,1068,1f40152b06a72bfa89c84e69055e96c041da491a0b194f0d51bb36ec2c5769ed,运输宝藏,基础动作与身体控制,钻爬与往返搬运,耐力与体适能;安全防护与健康边界,发展奔跑与钻爬能力,核心是弯身钻越训练器并完成往返搬运,proposed,,passed
1271,1069,ed61e39f716b35c1a044ac3c4a9821b724a818c96c0f0cfe115d3dec7ce9836b,摘宝石,力量与稳定性,下肢夹物跳跃,基础动作与身体控制;耐力与体适能,用脚夹着标志桶跳回来,夹桶跳跃主要训练下肢力量、落点和协调,proposed,,passed
1272,1070,80ace826aa1b67b171824ad530f92323032b8fbcb7684a6a6e476ba15caa8fe3,摘水果,耐力与体适能,跑动与折返搬运,同伴互动与社会性;课堂组织与行为支持,发展奔跑与折返能力、心肺耐力,跑道折返和按道取物是主要体能与规则任务,proposed,,passed
1273,1071,befdd5efe236e9338d8f8cc7f684a36ac97ee67f2a94911a299ff1aae422ecd0,折返跑,耐力与体适能,往返跑与心肺耐力,速度敏捷与反应,发展奔跑与折返能力、心肺耐力,内容直接围绕重复折返跑和取物,proposed,,passed
1274,1072,37ab1101d831b8d4f52c8c413b0d0ea3ab7472f55dae98060018bd2b79b53453,折返跑接力赛,同伴互动与社会性,接力跑与协作,耐力与体适能;课堂组织与行为支持,锻炼团队接力与协作配合,折返跑是载体，击掌接力和团队配合是教学重点之一,proposed,,passed
1275,1073,b67d19f3c832b70c0a2937d6f057cc252d680bc4aee34ed46f9be85d9df2d91a,折返跑通过不同高度的跳绳,基础动作与身体控制,跳跃钻越与灵敏判断,耐力与体适能;速度敏捷与反应,锻炼跳跃、钻越与灵敏判断,按绳高选择钻或跳是核心动作决策,proposed,,passed
1276,1074,2d7ffc11e344aea1d8870501b6491eee08ce53c02150794ee2358e9f5d559a8a,折返跑运宝藏,基础动作与身体控制,钻越与往返搬运,耐力与体适能;课堂组织与行为支持,发展奔跑与钻越能力、心肺耐力,穿越训练架取物并返回，主目标是钻越和搬运体能,proposed,,passed
1277,1075,5d9cc25bda96adbb27b68df9a12683fb9305c0512394d24a9b48f14aba442230,抓尾巴,速度敏捷与反应,追逐变向与绕障碍,耐力与体适能;安全防护与健康边界,锻炼反应、追逐与绕障碍能力,追逐教练尾巴要求变向和障碍绕行,proposed,,passed
