id,version_id,content_sha256,title,primary_topic,subtopic,secondary_topics,evidence,reason,review_status,quality_flag,validation_status
1302,1100,d2e48de9a8a15accb1c4e7b0c4101f06ad04ab6818fe7e043cd432a18b65a20b,螃蟹走,感觉统合,前庭觉与侧向协调,力量与稳定性;基础动作与身体控制,提升侧向移动能力,正文明确前庭训练，螃蟹走聚焦侧移、核心和协调,proposed,,passed
1303,1101,2976cae00151105774a037d374a9ebd0e73b8f6c4a429d2ce97b3d4926b53ff5,毛巾秋千,感觉统合,前庭觉与多方向摇晃,家校协同与家庭支持;安全防护与健康边界,提供多方向前庭刺激,正文明确前庭输入和亲子安全感目标,proposed,,passed
1304,1102,d7b00f562c49b1b753cb8f936e6fbc85384536bb527f9987f43a16370f0fbd2a,枕头大战,感觉统合,前庭觉与不规则刺激,情绪与心理支持;速度敏捷与反应,提供不规则前庭刺激,枕头拍打和躲闪服务于前庭、反应与情绪释放,proposed,,passed
1305,1103,8b7b2efe613276f6cfdafc7b92758a8d81dbe419fadab94a997459222513c146,旋转椅,感觉统合,前庭觉与旋转刺激,安全防护与健康边界,提供旋转性前庭刺激,正文明确旋转前庭目标但带轮椅具存在倾倒风险,needs_review,专业复核,passed
1306,1104,a3067a36f10ed1fd46cb851859dc00df9b40baa3dacdf8addf0bfee7102b6b1d,平衡板,感觉统合,前庭觉与动态平衡,力量与稳定性;安全防护与健康边界,提升动态平衡能力,平衡板活动明确置于前庭训练并聚焦核心稳定,proposed,,passed
1307,1105,c889019f6afe4d0c3e12361f671425615afdc1a3bd0459a092caf602ee283b28,滑板车,感觉统合,前庭觉与滑行平衡,力量与稳定性;安全防护与健康边界,提升动态平衡能力,滑板车训练明确前庭挑战、平衡和速度感,proposed,,passed
1308,1106,b1426aa0ec40b394fb5f798d3cd45d258792f5c8f596f2d034a50c6ceb97c8e0,三轮车,感觉统合,前庭本体与双侧协调,力量与稳定性;安全防护与健康边界,提升双侧协调能力,骑三轮车活动明确前庭本体和方向感目标,proposed,,passed
1309,1107,97b720aa910f3d0653bdd250f664ee0c254cd3a1cf2e30d54547c162126b1c8e,跑步,感觉统合,节律性前庭与跑动,耐力与体适能;基础动作与身体控制,提供节律性前庭刺激,正文同时强调前庭输入和心肺协调,proposed,,passed
1310,1108,429b737ff29f0bb42983fb33d85247e42d7d39d1c8a5b9826bb974e18f18847c,追逐游戏,感觉统合,前庭反应与追逐,速度敏捷与反应;耐力与体适能,提升反应速度,明确归入前庭挑战，但核心活动是追逐反应,proposed,,passed
1311,1109,d7949bc0896203ee2f4e8a577df0513a2d6e62ff9bba8a4cf67ca9c5a24fdfca,躲猫猫,感觉统合,空间感知与躲藏,认知注意与执行功能;同伴互动与社会性,提升空间感知能力,前庭训练框架下主要目标为定位、记忆和互动,proposed,,passed
1312,1110,6e8f75fb93dd3c691862b71005d460e13bf41a51649554e50e816ecaea8cd4a3,老鹰捉小鸡,感觉统合,前庭反应与团队配合,同伴互动与社会性;速度敏捷与反应,提升团队配合能力,正文明确综合前庭挑战和队形移动反应,proposed,,passed
1313,1111,db39c78b181ac0a4cc81f5b811e563c69c311a7da1d2406e03e3e7fa71c4e27c,抚触按摩,感觉统合,触觉探索与身体感知,家校协同与家庭支持;情绪与心理支持,提供温和触觉刺激,正文明确触觉输入、身体感知和亲子依恋,proposed,,passed
1314,1112,da6b34fcb5cbff10712aef9b3218bd5b508b5830ba95c85176a2c50748e4198b,材质箱,感觉统合,触觉探索与材质辨识,认知注意与执行功能;安全防护与健康边界,提升材质辨识能力,闭手触摸不同材质是主要教学目标,proposed,,passed
1315,1113,d97d77b6df4ad11f095cd427ecdd01de75d724dab0718e6ace6975f4dd3af9fa,沙子游戏,感觉统合,触觉探索与沙物感知,力量与稳定性;认知注意与执行功能,提供丰富触觉刺激,沙抓握、塑形和足底体验构成明确触觉输入,proposed,,passed
1316,1114,5b1de3a677042dea4d801d154746b103bbfb75cd221f39d4921f8c5915e273ae,水游戏,感觉统合,温度触觉与水中探索,基础动作与身体控制;认知注意与执行功能,提供温度触觉刺激,正文聚焦温度、流动阻力和沉浮探索,proposed,,passed
1317,1115,3706c7ebd268d9c7c7c6e551ddae16f588316ff531c1065fa5ec0f26d74c5919,面团游戏,感觉统合,阻力触觉与手部力量,力量与稳定性;认知注意与执行功能,提供阻力触觉刺激,揉捏面团同时训练手部力量和创造活动,proposed,,passed
1318,1116,6090fde555d5529fcdbadcc82171d9c38983d3a0206c4a81d7b3b5280099d192,手指画,感觉统合,湿滑触觉与手指灵活,认知注意与执行功能;安全防护与健康边界,提供湿滑触觉刺激,手指蘸颜料的湿滑输入是主要目标,proposed,,passed
1319,1117,e3c21dd17bafbfa94c344198ea53c4ac1f2ab5e4617c113fa545d1f1ee2170ad,踩草地,感觉统合,自然触觉与足底感知,基础动作与身体控制;安全防护与健康边界,提供自然触觉刺激,赤脚草地活动明确训练足底自然触觉,proposed,,passed
1320,1118,168185ff69a2dc6dc92a77f721902db9b4d3e9ebe931ad6057f4508564acac04,踩沙滩,感觉统合,沙地触觉与足底力量,基础动作与身体控制;安全防护与健康边界,提供独特触觉刺激,沙滩行走和足趾感受直接对应足底触觉,proposed,,passed
1321,1119,28f41c94b26b3fc246cd87ec77de4810cb679829d8fc4c9619a1e035172ec685,玩泥巴,感觉统合,泥土触觉与手部操作,力量与稳定性;家校协同与家庭支持,提供自然触觉刺激,泥土黏性和可塑性是主要感觉探索目标,proposed,,passed
1322,1120,1e7ee8aa6371c0ef2eaeefe19cdaaa1f6fef2d47fb3967499149f352ccd437d1,赤脚走路,感觉统合,足底触觉与材质辨别,基础动作与身体控制;安全防护与健康边界,丰富足底触觉体验,不同地面行走同时训练平衡和身体感知,proposed,,passed
1323,1121,2b883e7b8d0cfca0f02aee4a5b3ec1b20773bdc3ce07aebadd7058dd813066cd,触觉刷,感觉统合,触觉调节与敏感适应,情绪与心理支持;安全防护与健康边界,降低触觉敏感度,正文直接以触觉脱敏和情绪调节为目标，含效果表述需审视,needs_review,专业复核,passed
1324,1122,b3ef424e641bbd6d9e4ba0912347ea33423cd0d7d1998639c906b610d57726ac,深压按摩,感觉统合,深层触觉与情绪调节,安全防护与健康边界;情绪与心理支持,提供深层触觉刺激,按压活动的主目标是深压安抚和身体感知,proposed,,passed
1325,1123,f6efa3932d3e154e73240f09b046cf5312355f103dba6b19c3f90f1b0af79622,拥抱挤压,感觉统合,深层压力与安全感,情绪与心理支持;家校协同与家庭支持,提供深层压力刺激,拥抱挤压以压力和安抚焦虑为核心，但0岁适用存在风险,needs_review,专业复核,passed
1326,1124,162d6b46b2a49131838fbbab752f5088f6f2287b40d2afb0a8dda40cc5db7cfb,瑜伽球滚动,感觉统合,大面积触觉与核心控制,力量与稳定性;安全防护与健康边界,提供大面积触觉刺激,趴球滚动同时涉及核心和身体接触感知,proposed,,passed
1327,1125,b37ab88a3e06759a3a6e71ba6e3655d6de03a93aa96f1bb7094964c08566d74f,豆袋按压,感觉统合,深层压力与专注调节,情绪与心理支持;安全防护与健康边界,提供深层压力刺激,豆袋按压的主线是深压安抚和专注，重量安全边界需复核,needs_review,专业复核,passed
1328,1126,2e3c1e0634afc59a75f674c22d4de6cdea98210340c3bf55cdb8dd2916775a2c,毛巾包裹,感觉统合,全身压力与安全感,情绪与心理支持;安全防护与健康边界,提供全身压力刺激,毛巾包裹明确提供压力和安抚，但包裹方式有安全边界,needs_review,专业复核,passed
1329,1127,a8d76fcdb6b028c61a0f8c66f7fcc60250a3135cd638da30fd502f3f9f1837a1,不同温度刺激,感觉统合,温度触觉与适应,安全防护与健康边界;认知注意与执行功能,提供温度触觉刺激,冷热水交替直接训练温度辨识与适应,proposed,,passed
1330,1128,3afb16f861914ebe3883f15ea58838ea620db698a9d4e60b71a9837cc9158f85,吹泡泡,感觉统合,轻触觉与视觉追踪,基础动作与身体控制;速度敏捷与反应,提供轻微触觉刺激,追逐和戳泡泡结合轻触觉与手眼协调,proposed,,passed
1331,1129,cda7803f4d6a9222cbef8ce71d595fe09eb0b17c17052f37a98e3a43a0da4a14,羽毛挠痒,感觉统合,轻触觉与身体感知,家校协同与家庭支持;情绪与心理支持,提供轻触觉刺激,羽毛接触以身体感知和互动乐趣为核心,proposed,,passed
1332,1130,55d3d819f151b38a2d96ae65d754ace8655913f21df44bcf7ec410ec77d6577c,刷子游戏,感觉统合,触觉辨识与敏感调节,认知注意与执行功能;安全防护与健康边界,丰富触觉体验,不同刷子比较触感并涉及敏感适应，硬毛刷需复核,needs_review,专业复核,passed
1333,1131,9503344780c2ea123ad5cbebec1e45633241dcc61c853bee715a42c97f1cdaad,寻宝游戏,感觉统合,精细触觉与触觉辨识,认知注意与执行功能;力量与稳定性,提升精细触觉辨识,闭眼在米豆中寻找物体，主目标是触觉辨识和专注,proposed,,passed
1334,1132,0024d40b1b5d27575596a4fe17dd2448ba8c7d88fc04e6e9a8b89296826dbd67,神秘袋,感觉统合,精细触觉与形状材质辨识,认知注意与执行功能;语言表达,提升触觉辨识能力,不透明袋中触摸和描述物品是核心,proposed,,passed
1335,1133,95685af00bb1c95256405391c8e395f11c814d2414e0dae6d2132680747473ad,触觉配对,感觉统合,触觉记忆与配对,认知注意与执行功能;基础动作与身体控制,提升触觉记忆能力,闭眼凭触觉找相同物品，目标是辨识和记忆,proposed,,passed
1336,1134,13b9956afc8b4aa5295a417e53fa0d52fa102d61b2e90590e58716bb01ccf470,蒙眼猜物,感觉统合,触觉辨识与语言表达,认知注意与执行功能;情绪与心理支持,提升触觉辨识能力,蒙眼描述物品突出触觉辨识和表达自信,proposed,,passed
1337,1135,d8c7f5d44cc06df1ace68f16dea670e8157f034c8b4efb20f00bf7e0984ea17d,不同纹理画画,感觉统合,纹理触觉与艺术创造,认知注意与执行功能;安全防护与健康边界,丰富触觉体验,粘贴并触摸不同纹理，感觉体验是教学主线,proposed,,passed
1338,1136,159b4e4a98c350786b9736b05cd2e7b80df177fa3bc5c3d2808d6ca55bf4adb3,粘土造型,感觉统合,阻力触觉与精细操作,力量与稳定性;认知注意与执行功能,提供阻力触觉刺激,粘土揉捏和造型同时训练手部力量,proposed,,passed
1339,1137,bdbbe695c92b52933003910104c4a7d7ef0c670f6f3ec041135ebdd9d8d63f75,橡皮泥,感觉统合,阻力触觉与精细动作,力量与稳定性;认知注意与执行功能,增强手指力量,橡皮泥按压切割以阻力触觉和精细动作展开,proposed,,passed
1340,1138,41252e1fdef18ec9f958f1eecf5d1f7299f8b21b82e4b84dfdf5987649cc4f3b,撕纸,感觉统合,听觉触觉联合与手指力量,力量与稳定性;基础动作与身体控制,提供听觉-触觉联合刺激,撕纸同时提供声音、触感和手指用力,proposed,,passed
1342,1140,a48ba4ca47b9350e485d93c75f6e5b684dba557eda91231683a62488d83ad43b,捏泡泡纸,感觉统合,触觉听觉联合与手指控制,力量与稳定性;认知注意与执行功能,提供触觉-听觉联合刺激,捏泡泡纸的声音和手指操作构成联合感觉体验,proposed,,passed
1343,1141,9dc246c5b0afe60177746b5d5195672a8990805f9fcf9baa31ba20981debbbd3,推重物,感觉统合,本体觉与大肌肉用力,力量与稳定性;安全防护与健康边界,增强大肌肉力量,推重物明确以本体觉、力度控制和坚持为目标,proposed,,passed
1344,1142,fe83fbd1f911cbdbef957d375136eed3142e6126d25f91bcf9fc302e29fc07e3,拉重物,感觉统合,本体觉与牵拉用力,力量与稳定性;基础动作与身体控制,增强大肌肉力量,拉重物训练用力、协调和平衡感知,proposed,,passed
1345,1143,da8ca49a9624f28e83f910aa644d560b499acf83d498c303aaf626ad35acf003,搬运工,感觉统合,本体觉与搬运控制,力量与稳定性;基础动作与身体控制,增强大肌肉力量,搬运物品聚焦身体用力、姿势和协调,proposed,,passed
1346,1144,35c09efffd87b700bd98daa7af3334875a5bf70380c83823cf46f833e42d077b,拔河,感觉统合,本体觉与全身力量,同伴互动与社会性;安全防护与健康边界,提升力度感知,拔河明确训练力量和本体力度感知,proposed,,passed
1347,1145,e57a4c6d8b66c4338c97d51c09fff28f502d9aa60bd992fe30c00923ece2a04d,爬行,感觉统合,本体觉与双侧整合,力量与稳定性;基础动作与身体控制,提升核心力量,爬行以四肢协调、核心和双侧整合为目标,proposed,,passed
1348,1146,75c8190ef4da927192aa96e69992429b0fec4205832f7b36ced82f8dbdef51fd,熊爬,感觉统合,本体觉与四肢力量,基础动作与身体控制;力量与稳定性,增强四肢力量,熊爬明确本体觉框架和手脚协调力量,proposed,,passed
1349,1147,325242fffbf18bec2031ea785c3e17ff8f7cb231c7657364f3608f57e512d3fd,螃蟹爬,感觉统合,本体觉与侧向核心控制,力量与稳定性;基础动作与身体控制,增强核心力量,螃蟹爬聚焦本体觉、核心和侧向移动,proposed,,passed
1358,1156,38f47e875e59d6721d8b51f628c3f942de6c2a3d26861496892f899a6ba074a7,折纸,认知注意与执行功能,空间建构与精细操作,力量与稳定性;基础动作与身体控制,增强空间感知,折纸聚焦折痕操作、空间感知和专注,proposed,,passed
1361,1159,35fdf38bc5fe061a83488b9f4f9d2bdb6d28b504ae1a66ff0491921fad289387,搭积木,认知注意与执行功能,空间建构与问题解决,基础动作与身体控制;力量与稳定性,提升空间感知,搭积木的主目标是空间建构、手眼协调和创造,proposed,,passed
1362,1160,981018867492f00b32aab3a154f87495142e22541a2ddef41cfd18af4c045fa2,拼图,认知注意与执行功能,空间思维与专注,基础动作与身体控制;情绪与心理支持,提升空间思维,拼图主要解决形状匹配、空间思维和耐心专注,proposed,,passed
1369,1167,34772047d9571128c56129efbe29b6f5d533147c024d4457ced3fe9f21cb4da2,捉迷藏,认知注意与执行功能,空间感知与听觉注意,同伴互动与社会性;感觉统合,增强听觉注意,综合框架下躲藏寻找主要训练空间定位、听觉和互动,proposed,,passed
1370,1168,53f5b89fbef3a489af1e35d849eb94cdd383cf198af10922bf4e045fb8cdad92,老狼老狼几点了,认知注意与执行功能,听觉反应与规则执行,速度敏捷与反应;耐力与体适能,提升听觉反应,口令报时、停走和追逐构成主要教学目标,proposed,,passed
1371,1169,4ff45c95c821802ddcdbc96549794757d173ba1020f52a4c89d0a28f431b37d5,红灯绿灯停,认知注意与执行功能,听觉动作抑制,速度敏捷与反应;基础动作与身体控制,提升听觉-动作协调,红绿灯口令要求及时启动、停止和规则执行,proposed,,passed
1372,1170,74193f884922759ead8aa7d1d56f296c8e1d366427f7060f3550ced1b90baf2c,Simon Says,认知注意与执行功能,听觉注意与抑制控制,基础动作与身体控制;同伴互动与社会性,提升听觉注意,是否执行Simon指令直接训练听辨、模仿和抑制,proposed,,passed
1373,1171,65d46f1156c0357977cee0f28d2a50b468d3717fa90a4590723e1afd9c27448a,音乐椅,认知注意与执行功能,听觉注意与规则反应,速度敏捷与反应;同伴互动与社会性,提升听觉注意,音乐停止抢座要求听觉反应和规则执行,proposed,,passed
1378,1176,b27c89078abb8c689721086e161aed5c8da57f63158fdc6c99a4f34f3c69ad07,寻宝探险,认知注意与执行功能,线索推理与问题解决,同伴互动与社会性;家校协同与家庭支持,增强问题解决,线索寻宝的主目标是根据线索规划、探索和解决问题,proposed,,passed
1382,1180,b78e715c2dbc5c65e9bdf294cd42068dc569de2859d2e5bc6cc15b1ef2c23dd2,感统小超人,感觉统合,多感觉整合与综合挑战,力量与稳定性;认知注意与执行功能,包含前庭、触觉、本体觉任务,正文明确同时覆盖三类感觉输入，属于综合统合卡,proposed,,passed
1390,1188,3fa058b217df5126abd0102b527f9489aa9051f690f881dea983e650402aedb7,2-4岁发展特点,儿童生长与发育,2-4岁动作认知与社会性,教学设计与教练方法;家校协同与家庭支持,指令应短、简单、具体,卡片综合描述低龄儿童发展特点和相应教学沟通,proposed,,passed
1391,1189,5bdcafcbd1897d23cdbaa884b95675749c9f1d720f6a1f226eb2fad4b0380114,4-6岁发展特点,儿童生长与发育,4-6岁规则与基础动作,教学设计与教练方法;家校协同与家庭支持,规则意识、基础协调和模仿能力快速发展,卡片围绕年龄阶段动作、认知和课堂结构展开,proposed,,passed
1392,1190,2d5ae4ddcaf7f454bc94ef7b3d80698965dcd764fa5a792bf4a5312f38cfed9f,6-9岁发展特点,儿童生长与发育,6-9岁动作质量与协作,教学设计与教练方法;体测与观察评估,理解规则和控制动作的能力明显提升,卡片说明阶段动作、目标和小组协作要求,proposed,,passed
1393,1191,bff147634fff241a441d6c79e16b6a4b863b40840628f6a086a842884771cb3a,9岁以上发展特点,儿童生长与发育,9岁以上专项化与训练意识,专项运动技能;教学设计与教练方法,动作模式成熟，可以追求专项化,卡片聚焦高龄儿童专项、系统训练和自我评估,proposed,,passed
1394,1192,128192cff9d1f2df8744414fccbf230a67d1a7ecfea3ac965196458fc7084886,四个发展维度,儿童生长与发育,动作认知情绪社会性四维,家校协同与家庭支持;体测与观察评估,儿童发展有顺序，但速度不完全一致,核心是综合观察四个发展维度并避免单一结论,proposed,,passed
1395,1193,16c390d2c058855e93a299e330e5f190653c20b3efff54649cb903f00ec23c42,敏感期理解,儿童生长与发育,敏感期的训练沟通边界,家校协同与家庭支持;安全防护与健康边界,"敏感期是训练的""黄金窗口""，不是""最后期限""",卡片强调不制造焦虑，但部分敏感期断言需专业复核,needs_review,专业复核,passed
1398,1196,5add9d412cc11acb33bd54c091c29eeaf055ff737db74d056dfc01f276ccf889,前庭觉,感觉统合,前庭觉定义与课堂支持,教学设计与教练方法;安全防护与健康边界,前庭觉主要管平衡和空间感,卡片主旨是前庭相关表现识别和降挑战调整，但含诊断暗示及疗效表述,needs_review,专业复核,passed
1399,1197,c60783db28f5479ad97dfa7eeac50cbe162edf5347ebbf018dd7c90298ee764f,本体觉,感觉统合,本体觉定义与课堂支持,力量与稳定性;教学设计与教练方法,关系到发力、控制、姿势和身体边界感,卡片解释本体觉表现和教学调整，但将表现直接归因于输入不足需复核,needs_review,专业复核,passed
1400,1198,73c24624e24e2d0e7f68c7df85141bd30c0b985d9609734406b1138631a9b218,触觉,感觉统合,触觉防御与渐进支持,情绪与心理支持;教学设计与教练方法,关系到对接触、材质、压力和环境变化的接受度,卡片聚焦触觉相关表现、尊重节奏和渐进接触,proposed,,passed
1401,1199,90d28f02dddbd85fad955dc818b6a38c096adffa285f48e278b9004565ec6440,视觉与听觉,认知注意与执行功能,视觉听觉输入与课堂调整,教学设计与教练方法;基础动作与身体控制,视觉和听觉是孩子接收课堂信息的主要通道,卡片要求区分视觉追随和听觉处理并给出教学调整,proposed,,passed
1403,1201,18465c99e41c2d41568fac519c7c127b9f5c4c2cf630818147d8bd929f51bdf7,常见课堂场景,感觉统合,感觉调节与课堂情境支持,课堂组织与行为支持;家校协同与家庭支持,我们多用慢节奏和重反馈，帮助孩子感受身体位置和用力大小,正文针对平衡抗拒、身体边界及接触敏感调整感觉输入和任务负荷；将场景直接对应感觉系统问题的归因需要专业核实。,proposed,专业复核,passed
1405,1203,e44580e4bd9e183de122c3d2a0adb8d40b9db49cd24e7c7e1b82e645f18f9275,感统体操,感觉统合,基础动作中的多感觉整合,基础动作与身体控制;教学设计与教练方法,重点在基础动作模式、身体控制、平衡协调和感觉输入整合,正文明确把感觉输入整合列为课程目标并要求观察和降阶支持，基础动作承担整合训练的载体作用。,proposed,无,passed
1450,1248,8898bb10c90ecefbe474514c0e0b146b1a23d9c4abdb84d2be4579120e6048b7,35套3-6岁幼儿体适能系统化训练计划（原文计划集合）,儿童生长与发育,3-6岁训练计划资料边界,教学设计与教练方法,原文标题明示对象为3-6岁幼儿,正文只有计划集合标题和对象信息，训练内容在配图中且未核对，主旨只能暂定为幼儿训练计划资料，需复核。,needs_review,专业复核,passed
1452,1250,315bb180518b1e6efee2cf336efc614e728155f4b43d39996230025127512705,日常拉伸训练：站姿拉伸组合,柔韧与活动度,站姿动态拉伸与呼吸控制,安全防护与健康边界,设计一套能在短时间里完成对全身大肌肉群完成拉伸的动作组合,核心是短时无器械站姿拉伸、动态拉伸、呼吸和渐进负荷，具体动作图示未完成视觉核对。,needs_review,需视觉核对并专业复核,passed
1453,1251,e5823c4e5099b2ad23cb52888949a8de2511adb45cfc83cc0831d2e25dc6cb02,日常拉伸训练：混合拉伸组合,柔韧与活动度,日常全身动态拉伸与放松,,完成对全身大肌肉群完成拉伸的动作组合,正文针对长期伏案后的全身肌肉放松安排站立徒手动态拉伸；动作清单仅存图片且适用对象未说明，需核对组合内容。,needs_review,内容不足,passed
1454,1252,3c789a7c64bd174e27ce4ce22441fbab52e43fd918821af5447e05901b218447,热身准备拉伸训练,柔韧与活动度,运动前动态拉伸与关节活动范围,安全防护与健康边界,可以增加身体各关节的活动范围,主目标是运动前以动态拉伸扩大关节活动范围并升温；运动损伤预防是关联目标，具体动作依赖缺失图示，需核对后细化。,needs_review,内容不足,passed
1455,1253,f8ca0e9615ebb42db01092f7e0f50c5daeafca423873494f742f68d3d1820524,形体改善拉伸训练：健康背部拉伸组合,柔韧与活动度,躯干背部拉伸与姿势改善,力量与稳定性;安全防护与健康边界,本套动作主要用于增强和拉伸躯干与核心区域的重要部位肌肉,正文以动态拉伸组合处理背部及姿势并兼顾核心增强；缺少动作清单使拉伸与强化比重难判，健康背部和姿势改善的效果表述及疼痛适用性需专业复核。,needs_review,专业复核,passed
1456,1254,74ad20515ad622ec3de24cd17123cc5e46d6eb7fe7d60af06248820ff6d26c99,形体改善拉伸训练：健康颈椎拉伸组合,柔韧与活动度,躯干背部拉伸（颈椎标题待核）,力量与稳定性;安全防护与健康边界,儿童青少年将拥有更加健康的背部,标题指向颈椎而正文目标与注意事项均指向躯干和背部，暂按实际正文归背部拉伸；需核对错配和缺失图示，并复核确定性健康效果。,needs_review,专业复核,passed
1457,1255,b535791f431b2a68a8c9a5f07c2f8e2d7455f018a596d1d7f120c81f70898b9f,运动素质发展拉伸训练：一般力量素质训练拉伸组合,柔韧与活动度,力量训练后的针对性拉伸,力量与稳定性,静态拉伸为主，辅助动态拉伸,正文在卧推等力量练习后安排按训练部位选择的拉伸，核心内容是训练后牵拉；动作依赖图片，显著改善力量及缓解疲劳的效果主张需专业复核。,needs_review,专业复核,passed
1458,1256,41b7d05200c7f81cd45e72d761f8f47bab1bd533f6b18d21db440e842b3dbf80,运动素质发展拉伸训练：耐力素质训练拉伸组合,柔韧与活动度,训练后拉伸（耐力标题待核）,力量与稳定性,根据力量训练或训练部位需要，可适当优选训练手段,标题为耐力素质但正文列卧推和弯举等力量练习后的拉伸，按正文暂归力量训练后牵拉；需核对标题错配、缺图和改善力量的效果依据。,needs_review,专业复核,passed
1459,1257,2f6060c88f50eca0e51c8a8ff4f95b774b29440d13fe51996e4c5b5929c880bf,运动项目拉伸训练：上肢爆发力项目拉伸组合,柔韧与活动度,上肢爆发力项目的颈肩躯干拉伸,力量与稳定性,改善以上肢爆发力为主要竞技表现的机体柔韧性,明确以柔韧性和颈部上肢躯干灵活性为目标，爆发力项目是应用背景；具体组合仅见图示，疲劳恢复效果与统一牵拉时长需专业复核。,needs_review,专业复核,passed
1460,1258,9235acdbe660a25d48b53a0a7c439976997814448ee8db291b472c7c221443ba,运动项目拉伸训练：下肢爆发力项目拉伸组合,柔韧与活动度,上肢及躯干拉伸（下肢标题待核）,力量与稳定性,此类运动要求颈部、上肢和躯干肌肉的协调配合,下肢爆发力标题与正文的上肢及躯干部位冲突，依据正文暂归上肢相关拉伸；需核对原图及部位错配，并复核加速疲劳恢复的主张。,needs_review,专业复核,passed
1461,1259,0af181506a2dd2e1c689b59f7f0e8503f3405757d3602280a50604b750b84c41,运动项目拉伸训练：耐力性项目拉伸组合,柔韧与活动度,上肢项目拉伸（耐力项目标题待核）,力量与稳定性,保持上述部位的协调能力和灵活性,正文持续围绕上肢爆发力项目的颈部上肢躯干柔韧性，耐力项目仅见标题；缺少动作图示以确认适用专项，恢复效果亦需专业复核。,needs_review,专业复核,passed
1590,1388,3a723f0ed8ee21e81a4afac9c8390c8500ff25f501a542efc934be6b3580819f,宾果5.0 体能课 7-9岁 48周训练计划,耐力与体适能,儿童多素质综合体能进阶,速度敏捷与反应;力量与稳定性;教学设计与教练方法,以灵敏速度、协调爆发、平衡耐力三大素质目标驱动,三类体能目标轮换覆盖跑跳投滚与心肺游戏；RPE倒挂和短休息负荷配置需专业核验,proposed,专业复核,passed
1591,1389,ad97beba30e17ade43831ef198efe5cdac1c3c3a00c63502e94a68ddd167d7aa,宾果5.0 体能课 9岁以上 48周训练计划,耐力与体适能,儿童综合体能周期训练与负荷递进,速度敏捷与反应;力量与稳定性;教学设计与教练方法,三素质目标（灵敏速度/协调爆发/平衡耐力）系统轮换,折返跑跳箱及耐力板块构成多素质训练；高RPE阶段统一短休息的适配性需专业复核,proposed,专业复核,passed
1592,1390,485204d273e30211bb588405b9a1656149d7b62c711bdf6e4c0204652accd54b,宾果5.0 增高课 5-6岁 36周训练计划,耐力与体适能,幼儿下肢速度爆发与肌耐力训练,力量与稳定性;速度敏捷与反应;安全防护与健康边界,以下肢速度、爆发力、肌肉耐力为核心,正文主体是三类下肢体能训练；低龄负荷已有审计警示且纵向发育关联表述需专业核验,proposed,专业复核,passed
1593,1391,1b5575c17abf5a265b8b66fc20d703af86e23c3245e0ddb959a64c52f88482c4,宾果5.0 增高课 7-9岁 36周训练计划,耐力与体适能,儿童下肢综合体能与肌耐力,力量与稳定性;速度敏捷与反应;安全防护与健康边界,下肢速度训练 → 下肢爆发力训练 → 肌肉耐力训练,速度跳跃和负重闯关构成课程主体；重型器械负荷及纵向发育关联和RPE倒挂需专业复核,proposed,专业复核,passed
1594,1392,8ef7a70d34e8803a3452891c710e6d95c7e4518d8675c7544aebf9cd30e7de38,宾果5.0 增高课 9岁以上 36周训练计划,耐力与体适能,高年龄段下肢综合体能进阶,力量与稳定性;速度敏捷与反应;安全防护与健康边界,无反向/有反向/单脚跳跃进阶,跳跃难度和负荷升级配合速度肌耐力训练体现综合体能目标；发育关联与高负荷进阶需核验,proposed,专业复核,passed
1595,1393,f9c78418d23b3f03a76285507402260a47ac5be019d6e05ea67f7721f1248fe2,宾果5.0 强化课 7-9岁 36周训练计划,耐力与体适能,小学体测项目的综合体能补强,速度敏捷与反应;力量与稳定性;柔韧与活动度,补力量、爆发、耐力、柔韧短板,正文教授达标动作并补足多项体能短板；测评操作和结果解释并非主体内容,proposed,无,passed
1596,1394,3ee7d89fd7118dddbb807cd62e5f17ae00b1e4e788cd638f6da1651aa8ba9982,宾果5.0 强化课 9岁以上 36周训练计划,耐力与体适能,小学体测达标动作与体能提升,速度敏捷与反应;力量与稳定性;柔韧与活动度,逐课聚焦一个达标项目,按体测项目轮换开展动作和综合体能训练；正文提示与低年龄段近乎同构需核对分龄负荷,proposed,分龄适配复核,passed
1601,1399,7a096263913fc94b1271eb4271162ce1d87a91d35d98f865a3f3de40dfe83707,0-3岁分龄感统训练方案（按月拆分）,感觉统合,婴幼儿分龄多感觉探索与刺激调节,家校协同与家庭支持;安全防护与健康边界,各阶段覆盖触觉、前庭觉、本体觉、视觉等系统,按感觉系统组织触摸摇晃追视并依据抗拒信号调整；固定训练剂量及持续三个月才咨询的阈值需专业复核,proposed,专业复核,passed
1602,1400,a785eb34639f948445501f0aecdd8fa94d321d481a4e37da56ab8fa3c67f583f,3-6岁感统训练黄金期方案（按年龄拆分）,感觉统合,学龄前多感觉整合与触觉适应,家校协同与家庭支持;安全防护与健康边界,选择 2-3 个游戏并覆盖不同感觉系统,触觉适应及跨感觉系统游戏组合明确感统目标；黄金期普遍获益与固定月数见效表述需专业复核,proposed,专业复核,passed
